ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
1119USBR_WQX-05-A2615,7/6/2005,1.0,m,ID,44.6777778,-116.0819444,0.0,"",0.0,"",0.0,"",6.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-03101A:20050713:1130:L,7/13/2005,0.0,"",ID,46.27963611,-116.2905278,0.0,"",0.0,"",0.0,"",25.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A1547,5/25/2010,0.0,"",ID,46.14546,-116.78691,0.0,"",0.0,"",0.0,"",0.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A4182,9/21/1999,0.0,"",ID,44.6399444,-116.1216667,0.0,"",0.0,"",0.0,"",1.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-1907093-01,7/30/2019,0.0,"",ID,42.6708333,-113.4833333,0.0,"",0.0,"",0.0,"",7.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A1852,6/27/2018,0.0,"",ID,42.78265,-112.87604,0.0,"",0.0,"",0.0,"",7.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A2903,7/13/2009,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",25.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A3896,6/11/2012,0.0,"",ID,46.16134,-116.733,0.0,"",0.0,"",0.0,"",1.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A818,4/3/2012,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",1.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A3562,9/25/2018,0.0,"",ID,43.9323,-116.3356,0.0,"",0.0,"",0.0,"",2.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_ID-10218:20180723:SR:,7/23/2018,0.0,"",ID,42.46121103,-111.9125695,0.0,"",0.0,"",0.0,"",0.78,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A5117,9/28/2009,1.0,m,ID,44.3268332,-115.6643333,0.0,"",0.0,"",0.0,"",2.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-00-A2277,6/19/2000,0.0,"",ID,44.6266389,-116.0590556,0.0,"",0.0,"",0.0,"",1.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A6800,9/19/2012,1.0,m,ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",2.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A1465,6/5/2008,0.0,m,ID,44.2991649,-115.6524983,0.0,"",0.0,"",0.0,"",4.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A2073,6/23/2003,0.0,"",ID,43.5889611,-116.8955556,0.0,"",0.0,"",0.0,"",66.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_WQX-2011LDEQA022 Chlorophyll a,8/15/2011,0.0,"",ID,48.7846,-116.889,0.0,"",0.0,"",0.0,"",1.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A2476,6/30/2010,1.0,m,ID,43.3583333,-115.4444444,0.0,"",0.0,"",0.0,"",1.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A4098,11/28/2018,0.0,"",ID,44.0713889,-116.9325,0.0,"",0.0,"",0.0,"",36.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A4087,10/3/2017,0.0,"",ID,43.4843278,-115.3068639,0.0,"",0.0,"",0.0,"",1.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
BUNKER_USGS-01100021,10/14/2010,0.0,"",ID,47.6819444,-116.7975,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A5994,10/17/2001,0.0,"",ID,43.5889611,-116.8955556,0.0,"",0.0,"",0.0,"",4.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A5189,9/30/2014,0.0,"",ID,42.7683333,-112.8783333,0.0,"",0.0,"",0.0,"",14.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A3849,7/9/2007,1.0,m,ID,44.3148333,-115.6593333,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
BUNKER_USGS-01100006,10/4/2010,0.0,"",ID,47.4734,-115.7662,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_WQX-F-1-7/22/2001-12:20-chla,7/22/2001,0.0,"",ID,46.35291,-115.905445,0.0,"",0.0,"",0.0,"",0.71,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-08501A: 7/21/2003:1400:L,7/21/2003,0.0,"",ID,46.4175,-116.7972,0.0,"",0.0,"",0.0,"",9.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A6001,11/19/2008,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",41.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A1819,6/26/2018,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",24.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A819,4/13/2010,0.0,"",ID,46.28525,-116.8693,0.0,"",0.0,"",0.0,"",2.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MAWRRC_WQX-RMSL:20201021100000:QFB:WB,10/21/2020,0.0,"",ID,42.009,-111.755,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10NPDES-NAMPA_WWTP_DOWN:20170808:0842:SR:,8/8/2017,0.0,"",ID,43.59948,-116.583805,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A3935,9/26/2017,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A2320,6/28/2016,0.0,"",ID,42.7683333,-112.8783333,0.0,"",0.0,"",0.0,"",4.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A1428,6/4/2008,1.0,m,ID,44.6194444,-116.0930556,0.0,"",0.0,"",0.0,"",6.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A1649,6/1/2011,0.0,"",ID,46.19774,-116.83429,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-08601A:20040927:1040:L,9/27/2004,0.0,"",ID,46.236111,-116.024167,0.0,"",0.0,"",0.0,"",94.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A712,5/8/2018,0.0,"",ID,42.93406,-112.74184,0.0,"",0.0,"",0.0,"",14.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-00400571,5/18/2004,0.0,"",ID,47.6499059,-116.7593534,0.0,"",0.0,"",0.0,"",2.7,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-IDLS-1081:20140725:SR:,7/25/2014,0.0,"",ID,47.24398,-115.761,0.0,"",0.0,"",0.0,"",0.162424242,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A895,4/29/2014,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",5.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A1946,6/14/2011,1.0,m,ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",0.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_WQX-2011LDEQA008 Chlorophyll a,7/21/2011,0.0,"",ID,42.3258,-113.043,0.0,"",0.0,"",0.0,"",2.9,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-00400121,10/21/2003,0.0,"",ID,47.5366667,-116.7777778,0.0,"",0.0,"",0.0,"",1.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A926,5/4/2016,0.0,"",ID,42.84309,-112.82625,0.0,"",0.0,"",0.0,"",1.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A829,4/3/2012,0.0,"",ID,43.4122,-112.123,0.0,"",0.0,"",0.0,"",1.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A4976,10/26/1999,0.0,"",ID,44.6374167,-116.1281111,0.0,"",0.0,"",0.0,"",1.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-00401273,6/23/2004,0.0,"",ID,47.4165724,-116.7510095,0.0,"",0.0,"",0.0,"",0.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A1693,6/2/2010,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",2.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A1060,5/5/2003,0.0,"",ID,43.8211111,-117.0119444,0.0,"",0.0,"",0.0,"",11.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A1299,4/26/2012,1.0,m,ID,43.5839722,-115.8288611,0.0,"",0.0,"",0.0,"",3.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A544,3/17/2003,0.0,"",ID,44.2430556,-116.9569444,0.0,"",0.0,"",0.0,"",11.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UTAHDWQ_WQX-IDEQBL200715-4907420-0715-4-A,7/15/2020,0.0,"",ID,42.12269,-111.33612,0.0,"",0.0,"",0.0,"",3.405,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A5930,11/17/2010,0.0,"",ID,46.21014,-116.09886,0.0,"",0.0,"",0.0,"",1.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A3254,7/30/2002,1.0,m,ID,43.3583333,-115.4444444,0.0,"",0.0,"",0.0,"",1.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NLA_ID-10062:20170806:FM:,8/6/2017,0.0,"",ID,48.4584,-116.8242,0.0,"",0.0,"",0.0,"",2.62,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A1253,5/25/1999,0.0,"",ID,44.6361111,-116.0677778,0.0,"",0.0,"",0.0,"",49.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-GARFIELD:20160906:0524:SR,9/6/2016,0.0,"",ID,48.179765,-116.430853,0.0,"",0.0,"",0.0,"",0.89,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-18721,5/7/2001,0.0,"",ID,47.7030556,-116.9777778,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A2695,7/20/1999,0.0,"",ID,44.6399444,-116.1216667,0.0,"",0.0,"",0.0,"",1.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
BUNKER_USGS-00901262,8/5/2009,0.0,"",ID,47.54833,-116.2197,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A4024,8/11/2009,1.0,m,ID,44.6194444,-116.0930556,0.0,"",0.0,"",0.0,"",9.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-06-A3117,7/24/2006,1.0,m,ID,44.6777778,-116.0819444,0.0,"",0.0,"",0.0,"",19.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-17125,1/23/2001,0.0,"",ID,47.5517,-116.2363,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A582,4/20/2017,1.0,m,ID,43.3583333,-115.4444444,0.0,"",0.0,"",0.0,"",28.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-UnamedTribLawCrk:20040929:0915:L,9/29/2004,0.0,"",ID,46.201211,-116.419306,0.0,"",0.0,"",0.0,"",172.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-IDR9-0911:20130908:SR:,9/8/2013,0.0,"",ID,42.66149,-114.6627,0.0,"",0.0,"",0.0,"",5.350909091,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A3047,7/24/2002,1.0,m,ID,43.59,-111.77,0.0,"",0.0,"",0.0,"",1.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A4289,8/17/2010,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",3.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A4880,9/30/2002,0.0,"",ID,44.0713889,-116.9325,0.0,"",0.0,"",0.0,"",4.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A1271,6/7/2017,0.0,"",ID,43.4843278,-115.3068639,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A6956,10/15/2007,1.0,m,ID,44.3008333,-115.6638316,0.0,"",0.0,"",0.0,"",3.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A4758,9/8/2009,1.0,m,ID,44.6194444,-116.0930556,0.0,"",0.0,"",0.0,"",18.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A4678,9/1/2009,0.0,"",ID,43.87667,-116.98383,0.0,"",0.0,"",0.0,"",29.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A547,3/17/2003,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",6.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A1169,5/12/2010,0.0,"",ID,46.42072,-116.80004,0.0,"",0.0,"",0.0,"",4.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A4089,10/4/2017,0.0,"",ID,43.3583333,-115.4444444,0.0,"",0.0,"",0.0,"",16.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
OREGONDEQ-20120355-5-AMB,5/1/2012,0.0,"",ID,42.91328,-116.995,0.0,"",0.0,"",0.0,"",0.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A794,4/27/2016,0.0,"",ID,43.9323,-116.3356,0.0,"",0.0,"",0.0,"",3.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A2210,7/12/2017,1.0,m,ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",1.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A3518,7/25/2014,1.0,m,ID,44.5277778,-116.0541667,0.0,"",0.0,"",0.0,"",5.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-02-A4192,9/9/2002,1.0,m,ID,44.6777778,-116.0819444,0.0,"",0.0,"",0.0,"",27.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A42,1/9/2012,0.0,"",ID,46.24583,-116.246555,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-LOFFS+6/07/12+PZ,6/7/2012,0.0,"",ID,47.55598,-116.824932,0.0,"",0.0,"",0.0,"",1.77,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-05-A3572,8/1/2005,1.0,m,ID,43.5919444,-115.9166667,0.0,"",0.0,"",0.0,"",2.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-LawyerCreekHillSt:20040713:1105:L,7/13/2004,0.0,"",ID,46.224303,-116.016711,0.0,"",0.0,"",0.0,"",35.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A6807,12/11/2003,0.0,"",ID,43.5541667,-116.6616667,0.0,"",0.0,"",0.0,"",9.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A4420,8/24/2010,1.0,m,ID,46.16259,-116.73693,0.0,"",0.0,"",0.0,"",9.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-18-A3005,8/21/2018,0.0,"",ID,42.6337,-113.612,0.0,"",0.0,"",0.0,"",29.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A82,1/21/2014,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",88.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A4748,8/27/2001,0.0,"",ID,44.0449056,-116.9292222,0.0,"",0.0,"",0.0,"",20.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-KOOTENAI:20130710:0332:SR,7/10/2013,0.0,"",ID,48.3026811,-116.491906,0.0,"",0.0,"",0.0,"",1.068,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A6344,8/28/2012,0.0,"",ID,42.78265,-112.87604,0.0,"",0.0,"",0.0,"",116.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-ALFFB:20090708:1327:SR,7/8/2009,0.0,"",ID,48.177936,-116.996326,0.0,"",0.0,"",0.0,"",3.0705,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
OREGONDEQ-1805076-03,5/15/2018,0.0,"",ID,42.91328,-116.995,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-07-A5510,8/20/2007,1.0,m,ID,44.3268332,-115.6643333,0.0,"",0.0,"",0.0,"",1.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-WINDY+9/20/12+PZ,9/20/2012,0.0,"",ID,47.465278,-116.934167,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-14-A484,3/18/2014,0.0,"",ID,42.5219444,-114.0169444,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UTAHDWQ_WQX-IDEQBL200916-4906962-0916-2-A,9/16/2020,0.0,"",ID,42.06938,-111.33716,0.0,"",0.0,"",0.0,"",0.31,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A1227,5/24/1999,0.0,"",ID,44.6374167,-116.1281111,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A4743,8/27/2001,0.0,"",ID,43.5889611,-116.8955556,0.0,"",0.0,"",0.0,"",7.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A3643,7/30/2009,1.0,m,ID,43.59,-111.77,0.0,"",0.0,"",0.0,"",2.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_WQX-C-1-7/21/2001-12:30-chla,7/21/2001,0.0,"",ID,46.06478,-116.41758,0.0,"",0.0,"",0.0,"",1.3,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A5136,9/28/2009,4.0,m,ID,44.3113333,-115.6688332,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
UTAHDWQ_WQX-IDEQBL200623-4906945-0623-2-A,6/23/2020,0.0,"",ID,42.01842,-111.38245,0.0,"",0.0,"",0.0,"",0.2555,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A5932,11/17/2010,0.0,"",ID,46.33336,-116.83337,0.0,"",0.0,"",0.0,"",1.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-01-A2616,6/18/2001,0.0,"",ID,43.8211111,-117.0119444,0.0,"",0.0,"",0.0,"",9.5,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A2729,7/9/2008,1.0,m,ID,43.5416667,-111.7369444,0.0,"",0.0,"",0.0,"",1.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NEZPERCETRIBE_WQX-06901A:20040920:1120:L,9/20/2004,0.0,"",ID,46.209167,-116.0725,0.0,"",0.0,"",0.0,"",123.0,g/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A4192,9/1/2016,1.0,m,ID,42.0383333,-116.1519983,0.0,"",0.0,"",0.0,"",37.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A3903,7/27/2011,0.0,"",ID,43.4772222,-111.7333333,0.0,"",0.0,"",0.0,"",2.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-12-A8020,12/6/2012,0.0,"",ID,43.9323,-116.3356,0.0,"",0.0,"",0.0,"",4.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-11-A839,4/21/2011,0.0,"",ID,46.26,-116.83233,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-17-A2448,7/18/2017,0.0,"",ID,42.6337,-113.612,0.0,"",0.0,"",0.0,"",20.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A210,2/10/2008,0.0,"",ID,43.9231167,-116.4427472,0.0,"",0.0,"",0.0,"",1.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-99-A2766,7/20/1999,1.0,m,ID,43.3138889,-111.2013889,0.0,"",0.0,"",0.0,"",0.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-10-A158,1/11/2010,0.0,"",ID,43.8963556,-116.6267361,0.0,"",0.0,"",0.0,"",5.7,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A1290,5/24/2016,1.0,m,ID,43.3294444,-111.2047222,0.0,"",0.0,"",0.0,"",6.8,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-16-A1580,6/6/2016,0.0,"",ID,43.9323,-116.3356,0.0,"",0.0,"",0.0,"",8.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-08-A3821,8/11/2008,0.0,"",ID,44.0805555,-115.6594444,0.0,"",0.0,"",0.0,"",2.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C1-TUBBS+3/12/12+PZ,3/12/2012,0.0,"",ID,47.65,-116.758,0.0,"",0.0,"",0.0,"",2.88,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-13-A2811,6/26/2013,1.0,m,ID,44.3788889,-111.3966667,0.0,"",0.0,"",0.0,"",5.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
IDEQ_CDAOFFICE_WQX-C2-WOLF+5/1/12+PZ,5/1/2012,0.0,"",ID,47.624862,-116.684384,0.0,"",0.0,"",0.0,"",6.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
R10BUNKER-17137,6/12/2001,0.0,"",ID,47.5517,-116.2363,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-03-A3881,8/1/2003,1.0,m,ID,44.5277778,-116.0541667,0.0,"",0.0,"",0.0,"",5.4,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
