ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
COEOMAHA_WQX-FTPLK1772A201807250945051.0F,7/25/2018,51.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0119,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-4543-PHY-01,9/11/2005,0.0,"",MT,45.01807,-109.8105,0.0,"",0.0,"",0.0,"",0.5,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52218400330F,5/22/2012,33.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0163,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201906260930020.0F,6/26/2019,20.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.049,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPNFMORR1201807230930000.1L,7/23/2018,0.1,m,MT,47.63697,-108.6872,0.0,"",0.0,"",0.0,"",9.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW92318250060F,9/23/2015,6.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0471,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82419100100F,8/24/2010,10.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0313,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A72218400040F,7/22/2015,4.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0297,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201809260800014.0F,9/26/2018,14.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0379,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62019300020L,6/20/2005,2.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
CSKTRIBE-FHL-SB1101120051A110,10/11/2005,0.1,m,MT,47.75,-114.05,0.0,"",0.0,"",0.0,"",0.6,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0262411300001F,6/24/2015,0.1,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0145,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201605251220034.0F,5/25/2016,34.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0081,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-WF-LK-IP2_2017-09-06_11:45:00_R,9/6/2017,0.0,"",MT,48.42109,-114.35722,0.0,"",0.0,"",0.0,"",0.9,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-MTS9-0923:20130819:SR:,8/19/2013,0.0,"",MT,45.83769,-110.0458,0.0,"",0.0,"",0.0,"",5.727272727,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-INEZL01-C-3,8/11/2003,0.0,"",MT,47.286667,-113.5675,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0252406400160F,5/24/2012,16.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0385,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-NB-06212004-F,6/21/2004,0.0,"",MT,47.9911,-113.9353,0.0,"",0.0,"",0.0,"",1.902,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B51910300120F,5/19/2010,12.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.0081,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-BSS-02368-34920041L0,6/22/2004,0.0,"",MT,48.073333,-104.377222,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0260307000220F,6/3/2015,22.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0245,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-MoRiv_RK183.6:201908121010:SR,8/12/2019,0.0,"",MT,48.059764,-105.642476,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW92408200290F,9/24/2013,29.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0104,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201907310900004.0F,7/31/2019,4.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0339,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0162311500240F,6/23/2004,24.0,m,MT,47.90728,-106.4154,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-SWAN-S_2011-05-25_15:45:00_R,5/25/2011,0.0,"",MT,47.925127,-113.859575,0.0,"",0.0,"",0.0,"",1.3,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-4550-PHY-R3,9/14/2005,0.0,"",MT,45.9909,-112.3536,0.0,"",0.0,"",0.0,"",4.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW82612400220F,8/26/2015,22.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0057,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-7_08/15/2018E_S-ROUTINE,8/15/2018,0.0,"",MT,46.76657,-111.89092,0.0,"",0.0,"",0.0,"",109.9,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0181612300250F,8/16/2004,25.0,m,MT,47.90728,-106.4154,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52115100080F,5/21/2013,8.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0298,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A80609000360F,8/6/2008,36.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.97,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-10_08/14/2018E_S-ROUTINE,8/14/2018,0.0,"",MT,47.58428,-111.06034,0.0,"",0.0,"",0.0,"",53.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-MoRiv_RK78.3:201608221200:SR,8/22/2016,0.0,"",MT,48.112965,-104.746907,0.0,"",0.0,"",0.0,"",7.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92314500360F,9/23/2015,36.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0163,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1789DW82307400170F,8/23/2005,17.0,m,MT,47.79269,-106.6329,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0262211200280F,6/22/2011,28.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0835,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPPP182609150000F,8/26/2015,0.0,m,MT,48.01261,-106.4108,0.0,"",0.0,"",0.0,"",0.0012,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-SWAN-S_2012-10-10_12:05:00_R,10/10/2012,0.0,"",MT,47.925127,-113.859575,0.0,"",0.0,"",0.0,"",1.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82817500280F,8/28/2012,28.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0063,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0262018000040F,6/20/2005,4.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82716400060F,8/27/2013,6.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0138,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201906260930057.0F,6/26/2019,57.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.019,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82614000550F,8/26/2015,55.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0053,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW81617200300F,8/16/2011,30.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0077,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92015200010F,9/20/2005,1.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62620300360F,6/26/2007,36.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.18,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201807250830024.0F,7/25/2018,24.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0159,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-MTRO-1071:20140916:SR:,9/16/2014,0.0,"",MT,45.60843,-113.462,0.0,"",0.0,"",0.0,"",5.121818182,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
EMAP_GRE-726-MRU646R,7/26/2005,0.0,"",MT,48.121236,-104.841557,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1789DW71819200230F,7/18/2005,23.0,m,MT,47.79269,-106.6329,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0251812000001L,5/18/2011,0.1,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201805230830000.1F,5/23/2018,0.1,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.008,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A81614250020F,8/16/2004,2.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-CC3S_07162015_S-R,7/16/2015,0.0,"",MT,44.96021,-112.862181,0.0,"",0.0,"",0.0,"",3.9,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW80111500070F,8/1/2012,7.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0264,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1778DW62020050190F,6/20/2005,19.0,m,MT,47.89017,-106.5242,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A92210150190F,9/22/2004,19.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82419100280F,8/24/2010,28.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0167,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-BM-S-BM-01607202009L,7/20/2009,0.0,"",MT,48.501389,-104.51055,0.0,"",0.0,"",0.0,"",0.003,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201907310900044.0F,7/31/2019,44.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0147,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-LIBBOR:20100914:0254:SR,9/14/2010,0.0,"",MT,48.995982,-115.182805,0.0,"",0.0,"",0.0,"",2.0025,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772AA0914300280F,10/9/2012,28.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0342,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
EMAP_GRE-730GRW590PHRB,7/30/2004,0.0,"",MT,48.092218,-105.330724,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW51908000290F,5/19/2011,29.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0098,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-PR-R-PR-011:201906171030:SR,6/17/2019,0.0,"",MT,48.549444,-105.43027,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0281614300270F,8/16/2011,27.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0097,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82419100520F,8/24/2010,52.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0142,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW62513000050F,6/25/2014,5.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0161,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1778DW92307050010F,9/23/2004,1.0,m,MT,47.89017,-106.5242,0.0,"",0.0,"",0.0,"",2.3,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0282405400230F,8/24/2010,23.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0228,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPNFMORR1201804171645000.1F,4/17/2018,0.1,m,MT,47.63697,-108.6872,0.0,"",0.0,"",0.0,"",0.1135,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
EMAP_GRE-728-586ZMID,7/28/2004,0.0,"",MT,48.015609,-106.047202,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52115100190F,5/21/2013,19.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0352,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52109500490F,5/21/2014,49.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0263,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62019300070F,6/20/2005,7.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0272011200150F,7/20/2004,15.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-ROGERS01-08012011_S-R,8/1/2011,0.0,"",MT,48.06683,-114.60562,0.0,"",0.0,"",0.0,"",2.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-LIBTMC:Water:20190925:SR:NVT,9/25/2019,0.0,"",MT,48.587128,-115.232889,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201605251220007.0F,5/25/2016,7.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0039,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A52508500280F,5/25/2005,28.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A90808300060F,9/8/2008,6.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",3.65,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1778DW81611500040F,8/16/2004,4.0,m,MT,47.89017,-106.5242,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
USACENWS_WQX-LIBFB:20170801:0409:SR,8/1/2017,0.0,"",MT,48.411106,-115.312348,0.0,"",0.0,"",0.0,"",7.3E-4,mg/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-TETRAU_2016-07-20_14:40:00_R,7/20/2016,0.0,"",MT,48.94685,-115.10904,0.0,"",0.0,"",0.0,"",1.05,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A63008100240F,6/30/2010,24.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0258,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
FORTPECK-WSS-02368-10920031L0,8/28/2003,0.0,"",MT,48.089722,-105.22805,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-NB-05282004-F,5/28/2004,0.0,"",MT,47.9911,-113.9353,0.0,"",0.0,"",0.0,"",0.928,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTVOLWQM_WQX-070820-1109-BHRA_BGHNR_RM72_F,7/8/2020,0.0,"",MT,45.416117,-107.79015,0.0,"",0.0,"",0.0,"",2.68,RFU,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
1119USBR_WQX-09-A2979,7/16/2009,1.0,m,MT,48.341,-114.008,0.0,"",0.0,"",0.0,"",1.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0262510200150F,6/25/2014,15.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.011,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201707260815017.0F,7/26/2017,17.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0138,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW72114000110F,7/21/2010,11.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0146,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-MFWF02-091,9/15/2005,0.0,"",MT,45.2662,-111.3233,0.0,"",0.0,"",0.0,"",22.13,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-NFWF01-093,9/14/2005,0.0,"",MT,45.2931,-111.3367,0.0,"",0.0,"",0.0,"",0.84,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW201205230930001.0PQN2,5/23/2012,1.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW92812500250F,9/28/2011,25.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0075,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B52219100100F,5/22/2012,10.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.0282,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1778DW62020050001F,6/20/2005,0.1,m,MT,47.89017,-106.5242,0.0,"",0.0,"",0.0,"",0.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTNWE-MM-B-7_08/12/2020E_S-ROUTINE,8/12/2020,0.0,"",MT,46.76657,-111.89092,0.0,"",0.0,"",0.0,"",570.3,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-AGNSL01-C-2,7/22/2003,0.0,"",MT,45.514722,-112.838611,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B52406200070F,5/24/2007,7.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",2.08,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW92215300320F,9/22/2010,32.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0063,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MDEQ_WQ_WQX-U5642-ND-N3,7/17/2019,0.0,"",MT,47.23615,-111.3888,0.0,"",0.0,"",0.0,"",40.2,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPlk1772C72017300001F,7/20/2011,0.1,m,MT,48.02092,-106.3515,0.0,"",0.0,"",0.0,"",0.0362,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0262211200050F,6/22/2011,5.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0419,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MTWTRSHD_WQX-FOYS_2018-08-09_13:15:00_R,8/9/2018,0.0,"",MT,48.16738,-114.36279,0.0,"",0.0,"",0.0,"",7.24,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A82817500230F,8/28/2012,23.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0074,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201910161440054.0F,10/16/2019,54.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0105,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW52109000270F,5/21/2013,27.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0173,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62509000270F,6/25/2014,27.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.01,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201707260930047.0F,7/26/2017,47.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.007,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A62620300440F,6/26/2007,44.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.15,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A51809300410F,5/18/2011,41.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0393,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLKBDCA0292316400160F,9/23/2015,16.0,m,MT,47.74397,-106.2958,0.0,"",0.0,"",0.0,"",0.0273,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772B92513000080F,9/25/2012,8.0,m,MT,48.005,-106.3744,0.0,"",0.0,"",0.0,"",0.0177,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1805DW81617200010F,8/16/2011,1.0,m,MT,47.67997,-106.8796,0.0,"",0.0,"",0.0,"",0.0149,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-FTPLK1772A201607270900046.0F,7/27/2016,46.0,m,MT,47.99533,-106.4239,0.0,"",0.0,"",0.0,"",0.0146,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
